Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke
ncr,m4 one shot,2014,Sport,0,1200,132,143,V2,four-stroke
ncr,m4 one shot,2016,Sport,0,1100,132,143,V2,four-stroke
ncr,m4 one shot,2017,Sport,0,1100,132,143,V2,four-stroke
ncr,m4 one shot,2019,Sport,0,1200,132,143,V2,four-stroke
ncr,macchia nera,2009,Prototype / concept model,3.2,1000,185,-2,V2,four-stroke
ncr,macchia nera concept,2010,Prototype / concept model,0,998,185,-2,V2,four-stroke
ncr,macchia nera concept,2011,Prototype / concept model,3.2,998,185,-2,V2,four-stroke
ncr,macchia nera concept,2012,Prototype / concept model,0,998,185,-2,V2,four-stroke
ncr,macchia nera concept,2013,Prototype / concept model,0,998,185,-2,V2,four-stroke
ncr,macchia nera concept,2016,Prototype / concept model,0,998,185,-2,V2,four-stroke
ncr,macchia nera concept,2017,Prototype / concept model,0,998,185,-2,V2,four-stroke
ncr,mike hailwood tt,2009,Sport,0,1120,130,132,V2,four-stroke
ncr,mike hailwood tt,2010,Sport,0,1120,130,132,V2,four-stroke
ncr,mike hailwood tt,2011,Sport,0,1120,130,132,V2,four-stroke
ncr,mike hailwood tt,2012,Sport,0,1120,130,135,V2,four-stroke
ncr,mike hailwood tt,2013,Sport,0,1120,130,135,V2,four-stroke
ncr,mike hailwood tt,2016,Sport,0,1120,130,135,V2,four-stroke
ncr,mike hailwood tt,2017,Sport,0,1120,130,135,V2,four-stroke
ncr,mike hailwood tt,2019,Sport,0,1120,130,135,V2,four-stroke
ncr,millona one shot,2009,Sport,3.1,1000,116,-2,V2,four-stroke
ncr,millona one shot,2010,Sport,0,1100,116,-2,V2,four-stroke
ncr,millona one shot,2011,Sport,0,1100,116,-2,V2,four-stroke
ncr,millona one shot,2012,Sport,0,1100,116,108,V2,four-stroke
ncr,millona one shot,2013,Sport,0,1100,116,108,V2,four-stroke
ncr,millona one shot,2016,Sport,0,1100,116,108,V2,four-stroke
ncr,millona one shot,2017,Sport,0,1100,116,108,V2,four-stroke
ncr,millona one shot,2019,Sport,0,1100,116,108,V2,four-stroke
ncr,millona r,2009,Sport,0,1000,100,-2,V2,four-stroke
ncr,millona r,2010,Sport,0,1000,100,-2,V2,four-stroke
ncr,millona r,2011,Sport,0,1000,100,-2,V2,four-stroke
ncr,millona r,2012,Sport,0,1000,100,92,V2,four-stroke
ncr,millona r,2013,Sport,0,1000,100,92,V2,four-stroke
ncr,millona r,2016,Sport,0,1000,100,92,V2,four-stroke
ncr,millona r,2017,Sport,0,1000,100,92,V2,four-stroke
ncr,millona r,2019,Sport,0,1000,100,92,V2,four-stroke
ncr,millona s,2009,Sport,0,1000,100,-2,V2,four-stroke
ncr,millona s,2010,Sport,0,1000,100,-2,V2,four-stroke
ncr,millona s,2011,Sport,0,1000,100,-2,V2,four-stroke
ncr,millona s,2012,Sport,0,1000,100,92,V2,four-stroke
ncr,millona s,2013,Sport,0,1000,100,92,V2,four-stroke
ncr,millona s,2016,Sport,0,1000,100,92,V2,four-stroke
ncr,millona s,2017,Sport,0,1000,100,92,V2,four-stroke
ncr,millona s,2019,Sport,0,1000,100,92,V2,four-stroke
ncr,new blue,2009,Sport,0,750,116,-2,V2,four-stroke
ncr,new blue,2010,Sport,0,1100,116,-2,V2,four-stroke
ncr,new blue,2011,Sport,0,1100,116,-2,V2,four-stroke
ncr,new blue,2012,Sport,0,1100,116,106,V2,four-stroke
ncr,new blue,2013,Sport,0,1100,116,106,V2,four-stroke
ncr,new blue,2016,Sport,0,1100,116,106,V2,four-stroke
ncr,new blue,2017,Sport,0,1100,116,106,V2,four-stroke
ncr,new blue,2019,Sport,0,1100,116,106,V2,four-stroke
neander,kraftrad,2015,Prototype / concept model,0,1340,112,214,Diesel,Diesel
neander,kraftrad,2017,Naked bike,0,1340,112,214,Diesel,Diesel
neander,kraftrad,2021,Naked bike,0,1340,112,214,Diesel,Diesel
neander,turbo diesel,2009,Custom / cruiser,0,1400,112,214,Diesel,Diesel
neander,turbo diesel,2010,Custom / cruiser,0,1400,112,214,Diesel,Diesel
neander,turbo diesel 1400,2008,Custom / cruiser,2.8,1400,112,214,Diesel,Diesel
neander,turbo diesel 1400,2019,Custom / cruiser,0,1400,112,214,Diesel,Diesel
neander,turbo diesel 1400,2020,Custom / cruiser,0,1340,112,214,Diesel,Diesel
neander,turbo-diesel,2011,Custom / cruiser,0,1340,112,214,Diesel,Diesel
neander,turbo-diesel,2012,Custom / cruiser,3.1,1340,112,214,Diesel,Diesel
neander,turbo-diesel,2016,Naked bike,0,1340,112,214,Diesel,Diesel
neco,alexone 125 efi,2020,Scooter,3.3,125,8.1,8,Single cylinder,four-stroke
neco,alexone 125 efi,2021,Scooter,0,125,8.1,8,Single cylinder,four-stroke
neco,azzurro 125 efi,2020,Scooter,0,125,-3,-2,Single cylinder,four-stroke
neco,azzurro 50,2021,Scooter,0,50,-3,-2,Single cylinder,four-stroke
neco,azzurro gp 125,2022,Scooter,0,125,8.3,-2,Single cylinder,four-stroke
neco,azzurro s,2020,Scooter,0,50,-3,-2,Single cylinder,four-stroke
neco,borgia 125 efi,2020,Scooter,0,125,-3,-2,Single cylinder,four-stroke
neco,borsalino due 125 efi,2020,Scooter,3.2,125,-3,-2,Single cylinder,four-stroke
neco,borsalino due 50,2021,Scooter,0,50,-3,-2,Single cylinder,four-stroke
neco,borsalino oro 125 efi,2020,Scooter,0,125,-3,-2,Single cylinder,four-stroke
neco,di lucio 50,2022,Scooter,0,50,3.2,-2,Single cylinder,four-stroke
neco,dinno 125,2022,Scooter,0,125,8.7,-2,Single cylinder,four-stroke
neco,dinno 50,2022,Scooter,0,50,3,-2,Single cylinder,four-stroke
neco,for 50,2021,Scooter,0,50,-3,-2,Single cylinder,four-stroke
neco,gpx 4t 50,2022,Scooter,0,50,3,-2,Single cylinder,four-stroke
neco,loca 50,2020,Scooter,0,50,-3,-2,Single cylinder,four-stroke
neco,mojito 50,2022,Scooter,0,50,3.2,-2,Single cylinder,four-stroke
neco,one 10 4t,2020,Scooter,0,50,-3,-2,Single cylinder,four-stroke
neco,one sx 50,2022,Scooter,0,50,3,-2,Single cylinder,four-stroke
neco,rialto 50,2022,Scooter,0,50,3.2,-2,Single cylinder,four-stroke
neco,tempo 50,2022,Scooter,0,50,8.3,-2,Single cylinder,four-stroke
neco,tuscano 125 efi,2020,Scooter,0,125,-3,-2,Single cylinder,four-stroke
nembo,la 32,2020,Sport,0,1962,200,210,In-line three,four-stroke
new hudson,model 88e,1928,Sport,0,496,16,-2,Single cylinder,four-stroke
nimbus,2510,1934,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1935,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1936,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1937,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1938,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1939,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1940,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1941,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1942,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1943,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1944,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1945,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1946,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1947,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1948,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1949,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1950,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1951,Allround,0,750,-3,-2,In-line four,four-stroke
nimbus,2510,1952,Allround,0,750,-3,-2,In-line four,four-stroke
nipponia,alma 150,2022,Scooter,0,149.6,8.9,9.8,Single cylinder,four-stroke
nipponia,altiva 125,2009,Scooter,0,124,7,7.6,Single cylinder,four-stroke
nipponia,altiva 125,2010,Scooter,0,124.9,7,7.6,Single cylinder,four-stroke
nipponia,arion 50,2012,Scooter,3,49.4,3.6,3.1,Single cylinder,four-stroke
nipponia,arte 125,2009,Scooter,0,124.6,9.3,8.5,Single cylinder,four-stroke
nipponia,arte 125,2010,Scooter,0,124.6,12.5,-2,Single cylinder,four-stroke
nipponia,arte 125,2012,Scooter,0,124.6,9.3,8.5,Single cylinder,four-stroke
nipponia,arte 125,2016,Scooter,0,124.6,9.3,8.5,Single cylinder,four-stroke
nipponia,arte 150,2010,Scooter,0,149.6,14.1,9.6,Single cylinder,four-stroke
nipponia,arte 150,2012,Scooter,0,149.6,10.5,9.6,Single cylinder,four-stroke
nipponia,atlas 200,2022,Enduro / offroad,0,196.9,15.1,14.5,Single cylinder,four-stroke
nipponia,aura,2012,Scooter,0,124.6,9.3,8.5,Single cylinder,four-stroke
nipponia,ax 100s,2009,Sport,0,100,8.3,8.3,Single cylinder,four-stroke
nipponia,ax 100s,2010,Allround,0,100,8.3,8.3,Single cylinder,four-stroke
nipponia,brio 110,2009,Scooter,3.9,110,7,7,Single cylinder,four-stroke
nipponia,brio 110,2012,Scooter,3.3,108,7,7,Single cylinder,four-stroke
nipponia,brio 125,2009,Scooter,0,125,8.4,8,Single cylinder,four-stroke
nipponia,brio 125,2012,Scooter,3.2,124.6,8.5,8,Single cylinder,four-stroke
nipponia,brio 50,2012,Scooter,0,49,3,2.5,Single cylinder,four-stroke
nipponia,bws 150,2022,Scooter,0,149.6,8.9,9.8,Single cylinder,four-stroke
nipponia,cgr 200,2022,Allround,0,197,13.2,13.4,Single cylinder,four-stroke
nipponia,dbr 200,2018,Sport,3.1,199,-3,-2,Single cylinder,four-stroke
nipponia,dion 125,2012,Scooter,0,124.6,9.3,8.8,Single cylinder,two-stroke
nipponia,duel 125,2021,Naked bike,0,124.9,9.8,-2,Single cylinder,four-stroke
nipponia,evolution 110,2009,Scooter,0,110,7,7.8,Single cylinder,four-stroke
nipponia,ezio 125,2010,Scooter,0,124.9,12.5,8.5,Single cylinder,four-stroke
nipponia,ezio 125,2012,Scooter,0,124.9,9.3,8.5,Single cylinder,four-stroke
nipponia,ezio 50,2009,Scooter,0,49.6,3.8,3.7,Single cylinder,four-stroke
nipponia,ezio 50,2010,Scooter,0,49.6,6.2,3,Single cylinder,four-stroke
nipponia,ezio 50,2012,Scooter,0,49.6,4.8,3.9,Single cylinder,two-stroke
nipponia,ezio 50,2016,Scooter,0,49.6,4.8,3.9,Single cylinder,two-stroke
nipponia,kpr 200,2018,Sport,0,198,-3,-2,Single cylinder,four-stroke
nipponia,kps 200,2018,Allround,0,198,-3,-2,Single cylinder,four-stroke
nipponia,mego 125s,2009,Scooter,0,124,7.5,7.6,Single cylinder,four-stroke
nipponia,mego 125s,2010,Scooter,0,124.9,-3,7.6,Single cylinder,four-stroke
nipponia,miro 130,2012,Scooter,2.4,129,9,8,Single cylinder,four-stroke
nipponia,miro-ii 125,2021,Scooter,0,124,8.2,-2,Single cylinder,four-stroke
nipponia,msger 125,2021,Scooter,0,124.9,8.2,-2,Single cylinder,four-stroke
nipponia,nb 125e,2009,Sport,0,124.8,10.1,7.8,Single cylinder,four-stroke
nipponia,nb 125e,2010,Allround,0,124.9,10.1,7.8,Single cylinder,four-stroke
nipponia,nb 125e,2012,Allround,0,124.9,10.1,7.8,Single cylinder,four-stroke
nipponia,nb 150e,2015,Allround,0,149,12.1,9.2,Single cylinder,four-stroke
nipponia,nc 110,2009,Scooter,0,110,8,7.5,Single cylinder,four-stroke
nipponia,nc 110 evolution,2012,Scooter,0,108,7,7,Single cylinder,four-stroke
nipponia,nc 90,2009,Scooter,0,110,6.7,6,Single cylinder,four-stroke
nipponia,nc 90,2012,Scooter,0,90,6.7,6,Single cylinder,four-stroke
nipponia,neon 50,2012,Scooter,2.7,49.2,4.1,6,Single cylinder,two-stroke
nipponia,orizon 200,2022,Sport,0,183,16.1,14.3,Single cylinder,four-stroke
nipponia,ronin 200,2022,Sport,0,199.8,17,15,Single cylinder,four-stroke
nipponia,sporty 125,2009,Scooter,0,124,7.5,7.6,Single cylinder,four-stroke
nipponia,sporty 125,2010,Scooter,2.6,124.9,7.5,7.6,Single cylinder,four-stroke
nipponia,sporty 125xx,2009,Scooter,0,124,-3,7.6,Single cylinder,four-stroke
nipponia,sporty 125xx,2010,Scooter,0,124.9,7.5,7.6,Single cylinder,four-stroke
nipponia,status,2012,Scooter,0,124.6,9.1,-2,Single cylinder,four-stroke
nipponia,status,2021,Scooter,0,299,-3,33.8,Single cylinder,four-stroke
nipponia,status 300,2021,Scooter,0,299,24.9,-2,Single cylinder,four-stroke
nipponia,tremor 125,2021,"Minibike, sport",0,124.9,9.8,-2,Single cylinder,four-stroke
nipponia,vorrei 125,2009,Scooter,0,124.6,9.3,8.5,Single cylinder,four-stroke
nipponia,vorrei 125,2010,Scooter,0,124.6,12.5,8.5,Single cylinder,four-stroke
nipponia,vorrei 125,2012,Scooter,0,124.6,9.3,8.5,Single cylinder,four-stroke
nipponia,vorrei 125,2016,Scooter,0,124.6,9.3,8.5,Single cylinder,four-stroke
nipponia,vorrei 150,2010,Scooter,0,149.6,14.1,9.6,Single cylinder,four-stroke
nipponia,vorrei 150,2012,Scooter,0,149.6,10.5,9.6,Single cylinder,four-stroke
nipponia,zorro 180,2022,Sport,0,179,13.9,11.2,Single cylinder,four-stroke
niu,mqi,2020,Scooter,0,-1,1.6,-2,Electric,Electric
niu,mqi gt,2021,Scooter,0,-1,4,-2,Electric,Electric
niu,mqi sport,2022,Scooter,0,-1,1.9,-2,Electric,Electric
niu,nqi gt,2020,Scooter,0,-1,4,-2,Electric,Electric
niu,nqi gts,2021,Scooter,0,-1,4.7,-2,Electric,Electric
niu,nqi sport,2022,Scooter,0,-1,2.4,-2,Electric,Electric
niu,uqi,2020,Scooter,0,-1,-3,24,Electric,Electric
niu,uqi gt,2021,Scooter,0,-1,2,-2,Electric,Electric
norton,490 cs 1,1927,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1928,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1929,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1930,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1931,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1932,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1933,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1934,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1935,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1936,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1937,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1938,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,490 cs 1,1939,Allround,0,490,-3,-2,Single cylinder,four-stroke
norton,650ss,1962,Allround,3.7,646,52,-2,Twin,four-stroke
norton,650ss,1963,Allround,0,646,52,-2,Twin,four-stroke
norton,650ss,1964,Allround,3.4,646,52,-2,Twin,four-stroke
norton,650ss,1965,Allround,0,646,52,-2,Twin,four-stroke
norton,650ss,1966,Allround,3.6,646,52,-2,Twin,four-stroke
norton,650ss,1967,Allround,0,646,52,-2,Twin,four-stroke
norton,750 roadster mkv,1973,Classic,0,745,58,63.7,Twin,four-stroke
norton,961 ss commando,2007,Naked bike,3,961,80,65,Twin,four-stroke
norton,atlas,1962,Allround,0,745,58,-2,Twin,four-stroke
norton,atlas,1963,Allround,0,745,58,-2,Twin,four-stroke
norton,atlas,1964,Allround,3.5,745,58,-2,Twin,four-stroke
norton,atlas,1965,Allround,0,745,58,-2,Twin,four-stroke
norton,atlas,1966,Allround,3.5,745,58,-2,Twin,four-stroke
norton,atlas,1967,Allround,2.4,745,58,-2,Twin,four-stroke
norton,atlas,1968,Allround,3.4,745,58,-2,Twin,four-stroke
norton,atlas,2021,Allround,0,650,84,64,Twin,four-stroke
norton,atlas nomad,2019,Allround,0,650,84,64,Twin,four-stroke
norton,atlas nomad,2020,Allround,0,650,84,64,Twin,four-stroke
norton,atlas ranger,2019,Classic,0,650,-3,64,Twin,four-stroke
norton,atlas ranger,2020,Allround,0,650,84,64,Twin,four-stroke
norton,breitling sport,2020,Classic,0,961,78.8,90,Twin,four-stroke
norton,c 652 combat,2001,Naked bike,0,652,50,57,Single cylinder,four-stroke
norton,c 652 sm international,1999,Classic,2.4,652,48,57,Single cylinder,four-stroke
norton,classic,1988,Classic,3.7,588,85,-2,Dual disk Wankel,Dual disk Wankel
norton,commander,1989,Sport touring,3.2,588,85,-2,Dual disk Wankel,Dual disk Wankel
norton,commander,1990,Speedway,2.4,588,85,-2,Dual disk Wankel,Dual disk Wankel
norton,commander,1991,Touring,3.8,588,85,-2,Dual disk Wankel,Dual disk Wankel
norton,commander,1992,Classic,0,588,85,-2,Dual disk Wankel,Dual disk Wankel
norton,commando,1968,Allround,3.6,749,55,-2,Twin,four-stroke
norton,commando,1969,Allround,3.5,749,55,-2,Twin,four-stroke
norton,commando 750,1970,Touring,3.8,745,60,-2,Twin,four-stroke
norton,commando 750,1971,Classic,3.4,745,60,-2,Twin,four-stroke
norton,commando 750 interstate,1972,Classic,3.8,745,65,-2,Twin,four-stroke
norton,commando 750 roadster,1972,Classic,3.6,745,65,-2,Twin,four-stroke
norton,commando 750 roadster,1973,Classic,3.8,745,60,-2,Twin,four-stroke
norton,commando 850 interstate,1973,Sport touring,3.3,828,51,-2,Twin,four-stroke
norton,commando 850 interstate,1974,Sport touring,3.5,828,51,-2,Twin,four-stroke
norton,commando 850 interstate,1975,Classic,4.1,828,51,-2,Twin,four-stroke
norton,commando 850 interstate mk 3,1976,Touring,3.7,828,51,-2,Twin,four-stroke
norton,commando 850 interstate mk 3,1977,Naked bike,3.6,828,51,-2,Twin,four-stroke
norton,commando 850 roadster,1973,Classic,3.6,828,51,-2,Twin,four-stroke
norton,commando 961 cafe racer,2010,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 cafe racer,2011,Classic,3.2,961,80,90,Twin,four-stroke
norton,commando 961 cafe racer,2012,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 cafe racer,2013,Classic,2.9,961,80,80,Twin,four-stroke
norton,commando 961 cafe racer,2014,Classic,3.1,961,80,80,Twin,four-stroke
norton,commando 961 cafe racer,2015,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 cafe racer mk ii,2016,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 cafe racer mk ii,2017,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 cafe racer mk ii,2018,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 cafe racer mk ii,2019,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 california,2020,Allround,0,961,80,90,Twin,four-stroke
norton,commando 961 se,2012,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sf,2013,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sf,2014,Classic,0,961,80,80,Twin,four-stroke
norton,commando 961 sf,2015,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sf mk ii,2016,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sf mk ii,2017,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sport,2010,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sport,2011,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sport,2012,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sport,2013,Classic,0,961,80,80,Twin,four-stroke
norton,commando 961 sport,2014,Classic,0,961,80,80,Twin,four-stroke
norton,commando 961 sport,2015,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sport mk ii,2016,Classic,3.2,961,80,90,Twin,four-stroke
norton,commando 961 sport mk ii,2017,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sport mk ii,2018,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961 sport mk ii,2019,Classic,3.2,961,80,90,Twin,four-stroke
norton,commando 961 ss,2008,Naked bike,3.7,961,80,65,Twin,four-stroke
norton,commando 961 ss,2009,Naked bike,3.7,961,80,88.1,Twin,four-stroke
norton,commando 961 ss specs,2006,Naked bike,3.1,961,80,65,Twin,four-stroke
norton,commando 961se,2010,Classic,0,961,80,90,Twin,four-stroke
norton,commando 961se,2011,Classic,0,961,80,90,Twin,four-stroke
norton,dominator,2016,Classic,0,961,80,90,Twin,four-stroke
norton,dominator,2017,Classic,0,961,80,90,Twin,four-stroke
norton,dominator,2018,Classic,0,961,80,90,Twin,four-stroke
norton,dominator,2019,Classic,0,961,80,90,Twin,four-stroke
norton,dominator 77,1957,Allround,0,597,-3,-2,Twin,four-stroke
norton,dominator 77,1958,Allround,0,597,-3,-2,Twin,four-stroke
norton,dominator 88,1956,Allround,0,596,31,-2,Twin,four-stroke
norton,dominator 88,1957,Allround,0,596,31,-2,Twin,four-stroke
norton,dominator 88,1958,Allround,0,596,31,-2,Twin,four-stroke
norton,dominator 88,1959,Allround,0,596,-3,-2,Twin,four-stroke
norton,dominator 88,1960,Allround,0,596,-3,-2,Twin,four-stroke
norton,dominator 88,1961,Allround,0,596,-3,-2,Twin,four-stroke
norton,dominator 88,1962,Allround,0,596,-3,-2,Twin,four-stroke
norton,dominator 88ss,1961,Allround,0,497,36,-2,Twin,four-stroke
norton,dominator 88ss,1962,Allround,3.6,497,36,-2,Twin,four-stroke
norton,dominator 99ss,1956,Allround,3,596,31,-2,Twin,four-stroke
norton,dominator 99ss,1957,Allround,0,596,31,-2,Twin,four-stroke
norton,dominator 99ss,1958,Allround,0,596,-3,-2,Twin,four-stroke
norton,dominator 99ss,1959,Allround,0,596,-3,-2,Twin,four-stroke
norton,dominator 99ss,1960,Allround,3.8,596,31,-2,Twin,four-stroke
norton,dominator 99ss,1961,Allround,3.2,596,-3,-2,Twin,four-stroke
norton,dominator 99ss,1962,Allround,0,596,-3,-2,Twin,four-stroke
norton,dominator model 7,1949,Naked bike,0,497,-3,-2,Twin,four-stroke
norton,dominator model 7,1950,Naked bike,0,497,-3,-2,Twin,four-stroke
norton,dominator model 7,1951,Naked bike,0,497,26,-2,Twin,four-stroke
norton,dominator model 7,1952,Naked bike,0,497,-3,-2,Twin,four-stroke
norton,dominator model 7,1953,Naked bike,0,497,-3,-2,Twin,four-stroke
norton,dominator model 7,1954,Naked bike,0,497,-3,-2,Twin,four-stroke
norton,dominator model 7,1955,Naked bike,0,497,-3,-2,Twin,four-stroke
norton,dominator street,2020,Classic,0,961,77.8,90,Twin,four-stroke
norton,dunstall,1966,Sport,0,745,-3,-2,Twin,two-stroke
norton,dunstall,1967,Sport,0,745,-3,-2,Twin,two-stroke
norton,dunstall,1968,Cross / motocross,0,745,-3,-2,Twin,two-stroke
norton,dunstall,1969,Sport,0,745,-3,-2,Twin,two-stroke
norton,es 400 electra,1963,Allround,0,400,-3,-2,Twin,four-stroke
norton,es 400 electra,1964,Allround,2.9,400,-3,-2,Twin,four-stroke
norton,es 400 electra,1965,Allround,0,400,25,-2,Twin,four-stroke
norton,f 1,1990,Sport touring,3.6,588,95,-2,Dual disk Wankel,Dual disk Wankel
norton,f 1,1991,Unspecified category,0,588,95,-2,Dual disk Wankel,Dual disk Wankel
