Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke
aprilia,rsv 1000 r factory,2006,Sport,3.7,997.6,138,107,V2,four-stroke
aprilia,rsv 1000 r factory,2008,Sport,3.5,997.6,141,101,V2,four-stroke
aprilia,rsv 1000 r factory,2009,Sport,3.6,983.3,141,101,V2,four-stroke
aprilia,rsv 1000r,2007,Sport,3.8,997.6,143,101,V2,four-stroke
aprilia,rsv 1000r factory,2007,Sport,3.7,997.6,143,101,V2,four-stroke
aprilia,rsv mille,1998,Sport,3.6,998,128,105,V2,four-stroke
aprilia,rsv mille,1999,Sport,3.8,998,128,103,V2,four-stroke
aprilia,rsv mille,2000,Sport,3.6,998,128,105,V2,four-stroke
aprilia,rsv mille,2001,Sport,3.8,998,128,101,V2,four-stroke
aprilia,rsv mille,2002,Sport,3.9,997.6,130,101,V2,four-stroke
aprilia,rsv mille 1000,2003,Sport,3.7,997.6,130,99,V2,four-stroke
aprilia,rsv mille 1000 r,2003,Sport,3.8,997.6,130,99,V2,four-stroke
aprilia,rsv mille 1000 r,2004,Sport,3.8,997.6,138,107,Twin,four-stroke
aprilia,rsv mille 1000 r factory,2004,Sport,3.8,997.6,141,107,Twin,four-stroke
aprilia,rsv mille 1000 r nera,2004,Sport,3.8,997.6,141,107,Twin,four-stroke
aprilia,rsv mille r,2000,Sport,3.7,998,128,105,V2,four-stroke
aprilia,rsv mille r,2001,Sport,3.6,998,128,101,V2,four-stroke
aprilia,rsv mille r,2002,Sport,3.9,997.6,130,101,V2,four-stroke
aprilia,rsv mille sl falco,2000,Sport,3.9,998,118,95.6,V2,four-stroke
aprilia,rsv mille sp,2000,Sport,3,998,145,-2,V2,four-stroke
aprilia,rsv4,2021,Sport,3.6,1099,217,122,V4,four-stroke
aprilia,rsv4,2022,Sport,0,1099,217,125,V4,four-stroke
aprilia,rsv4 1100 factory,2019,Naked bike,0,1078,217,122,V4,four-stroke
aprilia,rsv4 1100 factory,2020,Sport,0,1078,217,122,V4,four-stroke
aprilia,rsv4 1100 factory,2021,Sport,3.9,1099,217,122,V4,four-stroke
aprilia,rsv4 factory,2009,Sport,4,998.2,180,115,V4,four-stroke
aprilia,rsv4 factory,2010,Sport,3.5,999.6,177,115,V4,four-stroke
aprilia,rsv4 factory,2011,Sport,3.6,999.6,177,115,V4,four-stroke
aprilia,rsv4 factory,2012,Sport,3.1,999.6,180,115,V4,four-stroke
aprilia,rsv4 factory,2022,Sport,0,1099,217,122,V4,four-stroke
aprilia,rsv4 factory abs,2015,Sport,0,999.6,184,117,V4,four-stroke
aprilia,rsv4 factory aprc,2012,Sport,3.3,999.6,180,115,V4,four-stroke
aprilia,rsv4 factory aprc,2013,Sport,3.4,999.6,180,115,V4,four-stroke
aprilia,rsv4 factory aprc abs,2014,Sport,3,999.6,184,117,V4,four-stroke
aprilia,rsv4 factory aprc se,2011,Sport,3.2,999.6,177,115,V4,four-stroke
aprilia,rsv4 factory aprc se,2012,Sport,3.3,999.6,180,115,V4,four-stroke
aprilia,rsv4 fw-gp,2017,Sport,0,999.6,230,-2,V4,four-stroke
aprilia,rsv4 fw-gp,2018,Sport,0,999.6,250,-2,V4,four-stroke
aprilia,rsv4 r,2010,Sport,3.1,999.6,180,115,V4,four-stroke
aprilia,rsv4 r,2012,Sport,3.4,999.6,180,115,V4,four-stroke
aprilia,rsv4 r abs,2015,Sport,3,999.6,184,117,V4,four-stroke
aprilia,rsv4 r aprc,2012,Sport,3.7,999.6,180,115,V4,four-stroke
aprilia,rsv4 r aprc,2013,Sport,3.5,999.6,180,115,V4,four-stroke
aprilia,rsv4 r aprc abs,2014,Sport,3.4,999.6,184,117,V4,four-stroke
aprilia,rsv4 r fw,2016,Sport,3.6,999.6,230,-2,V4,four-stroke
aprilia,rsv4 rf,2015,Sport,3.4,999.6,201,115,V4,four-stroke
aprilia,rsv4 rf,2016,Sport,3.6,999.6,201,115,V4,four-stroke
aprilia,rsv4 rf,2017,Sport,3.3,999.6,201,115,V4,four-stroke
aprilia,rsv4 rf,2018,Sport,3.6,999.6,201,115,V4,four-stroke
aprilia,rsv4 rf,2019,Sport,0,999.6,201,115,V4,four-stroke
aprilia,rsv4 rf,2020,Sport,3.2,999.6,201,115,V4,four-stroke
aprilia,rsv4 rr,2015,Sport,0,999.6,201,115,V4,four-stroke
aprilia,rsv4 rr,2016,Sport,3.7,999.6,201,115,V4,four-stroke
aprilia,rsv4 rr,2017,Sport,3.4,999.6,201,115,V4,four-stroke
aprilia,rsv4 rr,2018,Sport,2.8,999.6,201,115,V4,four-stroke
aprilia,rsv4 rr,2019,Sport,3.4,999.6,201,115,V4,four-stroke
aprilia,rsv4 rr,2020,Sport,0,999.6,201,115,V4,four-stroke
aprilia,rsv4 rr 1000,2021,Sport,0,999.6,201,115,V4,four-stroke
aprilia,rx 125,1984,Enduro / offroad,3.1,124,34,-2,Single cylinder,two-stroke
aprilia,rx 125,1985,Cross / motocross,3,124,34,-2,Single cylinder,two-stroke
aprilia,rx 125,1986,Enduro / offroad,3.2,124,34,-2,Single cylinder,two-stroke
aprilia,rx 125,2002,Enduro / offroad,3.8,124.8,-3,-2,Single cylinder,two-stroke
aprilia,rx 125,2008,Enduro / offroad,3.8,124.8,-3,12.2,Single cylinder,two-stroke
aprilia,rx 125,2009,Enduro / offroad,3.7,124.8,21.5,16,Single cylinder,four-stroke
aprilia,rx 125,2010,Enduro / offroad,2.5,124.8,21.5,16,Single cylinder,two-stroke
aprilia,rx 125,2011,Enduro / offroad,2.7,124.8,21.5,16,Single cylinder,two-stroke
aprilia,rx 125,2013,Enduro / offroad,0,124,21.5,16,Single cylinder,two-stroke
aprilia,rx 125,2018,Enduro / offroad,3.4,124.8,15,10.9,Single cylinder,four-stroke
aprilia,rx 125,2019,Enduro / offroad,0,124.2,15,10.9,Single cylinder,four-stroke
aprilia,rx 125,2020,Enduro / offroad,0,124.2,15,10.9,Single cylinder,four-stroke
aprilia,rx 125,2021,Enduro / offroad,0,124.2,15,10.9,Single cylinder,four-stroke
aprilia,rx 125,2022,Enduro / offroad,0,124.2,15,10.9,Single cylinder,four-stroke
aprilia,rx 125 (reduced effect),1986,Unspecified category,0,124,9,-2,Single cylinder,two-stroke
aprilia,rx 250,1984,Enduro / offroad,3.5,246,47,-2,Single cylinder,two-stroke
aprilia,rx 250,1985,Enduro / offroad,3.3,246,47,-2,Single cylinder,two-stroke
aprilia,rx 250,1986,Cross / motocross,2.8,246,47,-2,Single cylinder,two-stroke
aprilia,rx 250,1987,Cross / motocross,3.2,246,47,-2,Single cylinder,two-stroke
aprilia,rx 50,2002,Enduro / offroad,3.8,49.7,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2003,Enduro / offroad,3.9,49.7,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2004,Enduro / offroad,3.7,49.7,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2005,Enduro / offroad,3.8,49.7,8,-2,Single cylinder,two-stroke
aprilia,rx 50,2007,Enduro / offroad,3.2,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2008,Enduro / offroad,3.7,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2009,Enduro / offroad,3.6,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2010,Enduro / offroad,3.5,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2011,Enduro / offroad,3.1,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2012,Enduro / offroad,3.6,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2013,Enduro / offroad,3.8,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2015,Enduro / offroad,4,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2020,Enduro / offroad,0,50,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2021,Enduro / offroad,0,50,-3,-2,Single cylinder,two-stroke
aprilia,rx 50,2022,Enduro / offroad,0,50,-3,-2,Single cylinder,two-stroke
aprilia,rx 50 factory,2018,Enduro / offroad,3.3,49.9,-3,-2,Single cylinder,two-stroke
aprilia,rx 50 factory,2019,Enduro / offroad,0,50,-3,-2,Single cylinder,two-stroke
aprilia,rx 50 factory,2021,Enduro / offroad,0,50,-3,-2,Single cylinder,two-stroke
aprilia,rx 50 factory,2022,Enduro / offroad,0,50,-3,-2,Single cylinder,two-stroke
aprilia,rx 50 racing,2004,Enduro / offroad,3.6,49.7,-3,-2,Single cylinder,two-stroke
aprilia,rx 50 racing,2005,Enduro / offroad,3.7,49.7,8,-2,Single cylinder,two-stroke
aprilia,rx 50 racing,2006,Enduro / offroad,3.6,49.7,-3,-2,Single cylinder,two-stroke
aprilia,rxv 4.5,2007,Enduro / offroad,3.3,449.1,-3,-2,V2,four-stroke
aprilia,rxv 4.5,2008,Enduro / offroad,3.6,449,-3,-2,V2,four-stroke
aprilia,rxv 4.5,2010,Enduro / offroad,3.2,452,-3,-2,V2,four-stroke
aprilia,rxv 4.5,2011,Enduro / offroad,2.8,452,-3,-2,V2,four-stroke
aprilia,rxv 4.5,2012,Enduro / offroad,4,452,-3,-2,V2,four-stroke
aprilia,rxv 4.5,2013,Enduro / offroad,0,452,-3,-2,V2,four-stroke
aprilia,rxv 5.5,2007,Enduro / offroad,3.5,549.1,-3,-2,V2,four-stroke
aprilia,rxv 5.5,2008,Enduro / offroad,3.4,549,-3,-2,V2,four-stroke
aprilia,rxv 5.5,2010,Super motard,0,550,-3,-2,V2,four-stroke
aprilia,rxv 5.5,2011,Super motard,0,550,-3,-2,V2,four-stroke
aprilia,rxv 5.5,2012,Super motard,0,550,-3,-2,V2,four-stroke
aprilia,rxv 5.5,2013,Super motard,0,550,-3,-2,V2,four-stroke
aprilia,rxv450,2009,Enduro / offroad,3.8,452,-3,-2,V2,four-stroke
aprilia,rxv550,2009,Super motard,3.2,550,-3,-2,V2,four-stroke
aprilia,scarabeo 100,2006,Scooter,0,96,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100,2007,Scooter,3,99,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100,2009,Scooter,0,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100,2012,Scooter,0,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100,2013,Scooter,0,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100 4s,2008,Scooter,0,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100 4t,2010,Scooter,0,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100 4t,2011,Scooter,0,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100 4t,2015,Scooter,3.1,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100 four stroke,2005,Scooter,2.4,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 100 net,2012,Scooter,0,96.2,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 125,2004,Scooter,3.5,125,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 125,2005,Scooter,3,125,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 125,2006,Scooter,2.9,124,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 125,2007,Scooter,0,124,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 125,2008,Scooter,3.4,124,15,12,Single cylinder,four-stroke
aprilia,scarabeo 125,2009,Scooter,3.2,124,15,12,Single cylinder,four-stroke
aprilia,scarabeo 125ie,2010,Scooter,3.2,124,15,12,Single cylinder,four-stroke
aprilia,scarabeo 125ie,2011,Scooter,3.4,124,19.7,11,Single cylinder,four-stroke
aprilia,scarabeo 125ie,2012,Scooter,0,124,19.7,11,Single cylinder,four-stroke
aprilia,scarabeo 125ie,2013,Scooter,0,124,19.7,11,Single cylinder,four-stroke
aprilia,scarabeo 125ie,2015,Scooter,0,124,19.7,11,Single cylinder,four-stroke
aprilia,scarabeo 200,2007,Scooter,2.9,180.8,19,17,Single cylinder,four-stroke
aprilia,scarabeo 200,2008,Scooter,3.4,180.8,19,17,Single cylinder,four-stroke
aprilia,scarabeo 200,2010,Scooter,3.5,180.8,15,12,Single cylinder,four-stroke
aprilia,scarabeo 200ie,2010,Scooter,2.9,180,19,17,Single cylinder,four-stroke
aprilia,scarabeo 200ie,2011,Scooter,3.3,180,19,17,Single cylinder,four-stroke
aprilia,scarabeo 200ie,2012,Scooter,3.3,180,19,17,Single cylinder,four-stroke
aprilia,scarabeo 200ie,2013,Scooter,2.9,181,19,17.2,Single cylinder,four-stroke
aprilia,scarabeo 200ie,2015,Scooter,3.4,181,19,17.2,Single cylinder,four-stroke
aprilia,scarabeo 250,2005,Scooter,3.4,244,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 250,2006,Scooter,3.4,244,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 250,2007,Scooter,3.4,244,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 250,2008,Scooter,3.4,244,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 250,2009,Scooter,3.6,244,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 250,2010,Scooter,3.3,244,-3,21,Single cylinder,four-stroke
aprilia,scarabeo 300,2009,Scooter,3.2,278.3,29.9,22,Single cylinder,four-stroke
aprilia,scarabeo 300 special,2010,Scooter,3.8,278.3,16.4,22,Single cylinder,four-stroke
aprilia,scarabeo 300 special,2011,Scooter,3.9,278.3,16.4,22,Single cylinder,four-stroke
aprilia,scarabeo 300s,2012,Scooter,2.8,278.3,16.4,22,Single cylinder,four-stroke
aprilia,scarabeo 300s,2013,Scooter,3.5,278.3,16.4,22,Single cylinder,four-stroke
aprilia,scarabeo 400,2008,Scooter,0,400,33.3,36,Single cylinder,four-stroke
aprilia,scarabeo 400,2009,Scooter,0,399,34,37,Single cylinder,four-stroke
aprilia,scarabeo 400,2010,Scooter,0,399,-3,36,Single cylinder,four-stroke
aprilia,scarabeo 50,2007,Scooter,3.2,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 2t,2015,Scooter,0,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 4s,2008,Scooter,0,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 4t,2010,Scooter,0,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 4t 4v,2010,Scooter,3.2,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 4t 4v,2011,Scooter,2.9,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 4t 4v,2012,Scooter,0,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 4t 4v,2013,Scooter,2.9,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 4t 4v net,2012,Scooter,0,49.4,4.3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 4t 4v net,2013,Scooter,0,49.4,4.3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 4t4v,2015,Scooter,0,49.9,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 classic 2t,2022,Scooter,0,49.4,3,3.1,Single cylinder,two-stroke
aprilia,scarabeo 50 ditech,2005,Scooter,3.8,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 ditech,2006,Scooter,3.2,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 four stroke,2005,Scooter,3,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 four stroke,2009,Scooter,0,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 special edition,2011,Scooter,0,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 street,2005,Scooter,3.5,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 street,2006,Scooter,2.9,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 street,2007,Scooter,3.8,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 street,2008,Scooter,3.4,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 street,2009,Scooter,0,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 street,2010,Scooter,0,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 street,2011,Scooter,0,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 street,2012,Scooter,0,49.4,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 street,2013,Scooter,3.1,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 street,2018,Scooter,0,49.4,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 50 street 2t,2022,Scooter,0,49.4,3,3.1,Single cylinder,two-stroke
aprilia,scarabeo 50 street net,2012,Scooter,0,49,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 50 street net,2013,Scooter,0,49,-3,-2,Single cylinder,two-stroke
aprilia,scarabeo 500,2004,Scooter,3.5,460,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 500,2005,Scooter,3.7,460,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 500,2006,Scooter,3.2,458,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 500,2007,Scooter,3.3,460,39,43,Single cylinder,four-stroke
aprilia,scarabeo 500,2008,Scooter,3.2,460,39,43,Single cylinder,four-stroke
aprilia,scarabeo 500,2009,Scooter,3.9,460,39,43,Single cylinder,four-stroke
aprilia,scarabeo 500,2010,Scooter,3.4,493,-3,44,Single cylinder,four-stroke
aprilia,scarabeo 500,2011,Scooter,3.1,493,-3,44,Single cylinder,four-stroke
aprilia,scarabeo 500,2012,Scooter,0,493,40.5,44,Single cylinder,four-stroke
aprilia,scarabeo 500 gt abs,2006,Scooter,3.5,460,-3,-2,Single cylinder,four-stroke
aprilia,scarabeo 500ie,2013,Scooter,3.2,493,39,43,Single cylinder,four-stroke
aprilia,shiver 750,2008,Naked bike,3.8,749,95,-2,V2,four-stroke
aprilia,shiver 750,2009,Naked bike,3.7,749.9,95,-2,V2,four-stroke
aprilia,shiver 750,2010,Naked bike,3.4,749.9,95,-2,V2,four-stroke
aprilia,shiver 750,2011,Naked bike,3.2,749.9,95,-2,V2,four-stroke
aprilia,shiver 750,2012,Naked bike,3.1,749.9,95,-2,V2,four-stroke
aprilia,shiver 750,2013,Naked bike,3.5,749.9,95,82,V2,four-stroke
aprilia,shiver 750,2014,Naked bike,3.1,749.9,95,81,V2,four-stroke
aprilia,shiver 750 abs,2009,Naked bike,2.9,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 abs,2010,Naked bike,0,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 abs,2011,Naked bike,3.2,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 abs,2012,Naked bike,3.4,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 abs,2013,Naked bike,3.4,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 abs,2014,Naked bike,3.4,749.9,95,80.9,V2,four-stroke
aprilia,shiver 750 abs,2015,Naked bike,3.5,749.9,95,80.9,V2,four-stroke
aprilia,shiver 750 abs,2016,Naked bike,3.6,749.9,95,80.9,V2,four-stroke
aprilia,shiver 750 abs,2017,Naked bike,3.2,749.9,95,80.9,V2,four-stroke
aprilia,shiver 750 gt,2009,Naked bike,3.3,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 gt,2010,Naked bike,3.1,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 gt,2011,Sport touring,3.1,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 gt,2012,Sport touring,3.2,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 gt abs,2010,Naked bike,3.3,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 gt abs,2011,Sport touring,3.3,749.9,95,-2,V2,four-stroke
aprilia,shiver 750 gt abs,2012,Sport touring,3.4,749.9,95,-2,V2,four-stroke
aprilia,shiver 900,2017,Naked bike,3.5,896.1,95.2,90,V2,four-stroke
aprilia,shiver 900,2018,Naked bike,3.5,896.1,95.2,90,V2,four-stroke
aprilia,shiver 900,2019,Naked bike,3.3,896,93,90,V2,four-stroke
aprilia,shiver 900,2020,Naked bike,0,896,95,90,V2,four-stroke
aprilia,shiver 900,2021,Naked bike,3.2,896,95,90,V2,four-stroke
aprilia,shiver 900,2022,Naked bike,0,896.1,95,90,V2,four-stroke
aprilia,shiver 900 35kw,2022,Naked bike,0,896.1,46.9,90,V2,four-stroke
aprilia,shiver sport 750,2014,Naked bike,0,749.9,95,81,V2,four-stroke
aprilia,shiver sport 750 abs,2017,Naked bike,0,749.9,95,80.9,V2,four-stroke
aprilia,sl 1000 falco,2001,Sport touring,3.8,998,118,101,V2,four-stroke
aprilia,sl 1000 falco,2002,Allround,3.9,997.6,118,95.6,V2,four-stroke
aprilia,sl 1000 falco,2004,Sport,3.6,997.6,-3,95.5,Twin,four-stroke
aprilia,sl 1000 falco,2005,Sport,3.6,997.6,114,96,V2,four-stroke
aprilia,sl 750 shiver,2007,Naked bike,3.6,749.9,95,81,Twin,four-stroke
aprilia,sonic 50,2006,Scooter,3,49.3,-3,-2,Single cylinder,two-stroke
aprilia,sonic 50,2008,Scooter,3.1,49.3,-3,-2,Single cylinder,two-stroke
aprilia,sonic 50 gp,2006,Scooter,3.6,49.3,-3,-2,Single cylinder,two-stroke
aprilia,sonic 50 gp,2008,Scooter,3.4,49.3,-3,-2,Single cylinder,two-stroke
aprilia,sonic gp 50,1999,Scooter,3.5,49.3,-3,-2,Single cylinder,two-stroke
aprilia,sportcity 125,2005,Scooter,3.8,124,15,11,Single cylinder,four-stroke
aprilia,sportcity 125,2006,Scooter,3.6,124,-3,11,Single cylinder,four-stroke
aprilia,sportcity 125,2007,Scooter,3.2,124,14.5,11,Single cylinder,four-stroke
aprilia,sportcity 125,2008,Scooter,3.2,124,19.4,11.7,Single cylinder,four-stroke
aprilia,sportcity 125,2013,Scooter,0,124,-3,-2,Single cylinder,four-stroke
aprilia,sportcity 200,2005,Scooter,3.8,198,21,16,Single cylinder,four-stroke
aprilia,sportcity 200,2006,Scooter,3.7,200,-3,17,Single cylinder,four-stroke
aprilia,sportcity 200,2007,Scooter,3.5,197.9,18.9,19,Single cylinder,four-stroke
aprilia,sportcity 200,2008,Scooter,3.5,197.9,25.3,19,Single cylinder,four-stroke
aprilia,sportcity 250,2007,Scooter,3.4,244.9,22.5,21,Single cylinder,four-stroke
aprilia,sportcity 250,2008,Scooter,3.4,244.3,30.2,21,Single cylinder,four-stroke
aprilia,sportcity 250,2013,Scooter,3.4,244.3,22.1,21,Single cylinder,four-stroke
aprilia,sportcity 50,2013,Scooter,0,49,-3,-2,Single cylinder,four-stroke
aprilia,sportcity cube 125,2009,Scooter,3.7,124.8,15,-2,Single cylinder,four-stroke
aprilia,sportcity cube 125,2010,Scooter,0,124.8,15,-2,Single cylinder,four-stroke
aprilia,sportcity cube 125,2011,Scooter,3.3,124.8,15,-2,Single cylinder,four-stroke
aprilia,sportcity cube 125,2012,Scooter,3.6,124.8,14.9,11.7,Single cylinder,four-stroke
aprilia,sportcity cube 200,2009,Scooter,3.1,199,21,-2,Single cylinder,four-stroke
aprilia,sportcity cube 200,2010,Scooter,2.9,199,21,-2,Single cylinder,four-stroke
aprilia,sportcity cube 300,2009,Scooter,3.4,278.3,22.1,22,Single cylinder,four-stroke
aprilia,sportcity cube 300,2010,Scooter,3.4,278.3,22.1,22,Single cylinder,four-stroke
aprilia,sportcity cube 300,2011,Scooter,2.7,278.3,22.1,22,Single cylinder,four-stroke
aprilia,sportcity cube 300,2012,Scooter,3.4,278.3,22.1,22,Single cylinder,four-stroke
aprilia,sportcity one 125,2009,Scooter,3.3,124,11,-2,Single cylinder,four-stroke
aprilia,sportcity one 125 4t,2010,Scooter,3.1,124,11,-2,Single cylinder,four-stroke
aprilia,sportcity one 125 4t,2011,Scooter,2.8,124,11,-2,Single cylinder,four-stroke
aprilia,sportcity one 125 4t,2012,Scooter,3.3,124,-3,-2,Single cylinder,four-stroke
aprilia,sportcity one 50,2009,Scooter,2.6,49,-3,-2,Single cylinder,four-stroke
aprilia,sportcity one 50 2t,2009,Scooter,3.4,49.2,4,4.4,Single cylinder,two-stroke
aprilia,sportcity one 50 4t,2010,Scooter,3.1,49,-3,-2,Single cylinder,four-stroke
aprilia,sportcity one 50 4t,2011,Scooter,3.6,49,-3,-2,Single cylinder,four-stroke
aprilia,sportcity one 50 4t,2012,Scooter,3.3,49,-3,-2,Single cylinder,four-stroke
aprilia,sportcity one 50 street,2010,Scooter,0,49.2,4,4.4,Single cylinder,two-stroke
aprilia,sportcity one 50 street,2011,Scooter,3.5,49.2,4,4.4,Single cylinder,two-stroke
aprilia,sportcity one 50 street,2012,Scooter,3.1,49.2,4.1,4.4,Single cylinder,two-stroke
aprilia,sr 125,2021,Scooter,0,124.5,9.8,9.7,Single cylinder,four-stroke
aprilia,sr 160,2021,Scooter,0,160,10.8,11.6,Single cylinder,four-stroke
aprilia,sr 160 race,2021,Scooter,0,160,10.8,11.6,Single cylinder,four-stroke
aprilia,sr 50,1995,Scooter,2.9,50,-3,-2,Single cylinder,two-stroke
aprilia,sr 50,2006,Scooter,3.1,49,-3,17,Single cylinder,two-stroke
aprilia,sr 50 ditech,2005,Scooter,3.9,49.4,-3,-2,Single cylinder,two-stroke
aprilia,sr 50 factory,2014,Scooter,2.8,49,5.4,4.7,Single cylinder,two-stroke
aprilia,sr 50 factory,2021,Scooter,0,49,4,4,Single cylinder,two-stroke
aprilia,sr 50 gp1 race replica,2003,Scooter,3.5,49,12,-2,Single cylinder,two-stroke
aprilia,sr 50 mt,2021,Scooter,3.4,49,2,3,Single cylinder,two-stroke
aprilia,sr 50 r,2007,Scooter,3.9,49,-3,-2,Single cylinder,two-stroke
aprilia,sr 50 r,2008,Scooter,3.1,49,-3,-2,Single cylinder,two-stroke
aprilia,sr 50 r,2009,Scooter,3.6,49,-3,-2,Single cylinder,two-stroke
aprilia,sr 50 r,2010,Scooter,3.6,49,-3,-2,Single cylinder,two-stroke
aprilia,sr 50 r,2011,Scooter,3,49,-3,-2,Single cylinder,two-stroke
aprilia,sr 50 r,2012,Scooter,3.5,49,-3,-2,Single cylinder,two-stroke
